testId;algo;nodeId;runtimeMillis
59888_LStarKtcGen;LStarKtcAlgorithm;11;72875
59888_LStarKtcGen;LStarKtcAlgorithm;13;27771
59888_LStarKtcGen;LStarKtcAlgorithm;14;53710
59888_LStarKtcGen;LStarKtcAlgorithm;15;79073
59888_LStarKtcGen;LStarKtcAlgorithm;16;13737
59888_LStarKtcGen;LStarKtcAlgorithm;17;54627
59888_LStarKtcGen;LStarKtcAlgorithm;18;18772
59888_LStarKtcGen;LStarKtcAlgorithm;19;122192
59888_LStarKtcGen;LStarKtcAlgorithm;20;62746
59888_LStarKtcGen;LStarKtcAlgorithm;22;49751
59888_LStarKtcGen;LStarKtcAlgorithm;23;96319
59888_LStarKtcGen;LStarKtcAlgorithm;24;110386
59888_LStarKtcGen;LStarKtcAlgorithm;25;74219
59888_LStarKtcGen;LStarKtcAlgorithm;26;55146
59888_LStarKtcGen;LStarKtcAlgorithm;27;8088
59888_LStarKtcGen;LStarKtcAlgorithm;28;47064
59888_LStarKtcGen;LStarKtcAlgorithm;31;41508
59888_LStarKtcGen;LStarKtcAlgorithm;32;7325
59888_LStarKtcGen;LStarKtcAlgorithm;33;47524
59889_LmstGen;LmstAlgorithm;1;754
59889_LmstGen;LmstAlgorithm;2;367
59889_LmstGen;LmstAlgorithm;3;172
59889_LmstGen;LmstAlgorithm;4;1199
59889_LmstGen;LmstAlgorithm;6;473
59889_LmstGen;LmstAlgorithm;7;397
59889_LmstGen;LmstAlgorithm;8;942
59889_LmstGen;LmstAlgorithm;10;212
59889_LmstGen;LmstAlgorithm;11;50
59889_LmstGen;LmstAlgorithm;13;226
59889_LmstGen;LmstAlgorithm;14;467
59889_LmstGen;LmstAlgorithm;15;181
59889_LmstGen;LmstAlgorithm;16;348
59889_LmstGen;LmstAlgorithm;17;596
59889_LmstGen;LmstAlgorithm;18;1149
59889_LmstGen;LmstAlgorithm;19;571
59889_LmstGen;LmstAlgorithm;20;3
59889_LmstGen;LmstAlgorithm;22;678
59889_LmstGen;LmstAlgorithm;23;890
59889_LmstGen;LmstAlgorithm;24;224
59889_LmstGen;LmstAlgorithm;25;1002
59889_LmstGen;LmstAlgorithm;26;607
59889_LmstGen;LmstAlgorithm;27;199
59889_LmstGen;LmstAlgorithm;28;493
59889_LmstGen;LmstAlgorithm;31;482
59889_LmstGen;LmstAlgorithm;32;437
59889_LmstGen;LmstAlgorithm;33;486
59890_KtcMan;aktc;1;33
59890_KtcMan;aktc;2;30
59890_KtcMan;aktc;3;506
59890_KtcMan;aktc;4;79
59890_KtcMan;aktc;6;113
59890_KtcMan;aktc;7;71
59890_KtcMan;aktc;8;53
59890_KtcMan;aktc;10;163
59890_KtcMan;aktc;11;56
59890_KtcMan;aktc;13;173
59890_KtcMan;aktc;14;53
59890_KtcMan;aktc;15;155
59890_KtcMan;aktc;16;145
59890_KtcMan;aktc;17;119
59890_KtcMan;aktc;18;198
59890_KtcMan;aktc;19;103
59890_KtcMan;aktc;20;279
59890_KtcMan;aktc;22;168
59890_KtcMan;aktc;23;452
59890_KtcMan;aktc;24;146
59890_KtcMan;aktc;25;208
59890_KtcMan;aktc;26;231
59890_KtcMan;aktc;27;99
59890_KtcMan;aktc;28;276
59890_KtcMan;aktc;31;249
59890_KtcMan;aktc;32;103
59890_KtcMan;aktc;33;99
59891_LStarKtcMan;lktc;1;96
59891_LStarKtcMan;lktc;2;40
59891_LStarKtcMan;lktc;3;1095
59891_LStarKtcMan;lktc;4;80
59891_LStarKtcMan;lktc;6;173
59891_LStarKtcMan;lktc;7;52
59891_LStarKtcMan;lktc;8;66
59891_LStarKtcMan;lktc;10;176
59891_LStarKtcMan;lktc;11;75
59891_LStarKtcMan;lktc;13;152
59891_LStarKtcMan;lktc;14;63
59891_LStarKtcMan;lktc;15;189
59891_LStarKtcMan;lktc;16;221
59891_LStarKtcMan;lktc;17;258
59891_LStarKtcMan;lktc;18;151
59891_LStarKtcMan;lktc;19;148
59891_LStarKtcMan;lktc;20;465
59891_LStarKtcMan;lktc;22;143
59891_LStarKtcMan;lktc;23;544
59891_LStarKtcMan;lktc;24;163
59891_LStarKtcMan;lktc;25;184
59891_LStarKtcMan;lktc;26;238
59891_LStarKtcMan;lktc;27;136
59891_LStarKtcMan;lktc;28;244
59891_LStarKtcMan;lktc;31;227
59891_LStarKtcMan;lktc;32;85
59891_LStarKtcMan;lktc;33;148
59892_LmstMan;lmst;1;628
59892_LmstMan;lmst;2;557
59892_LmstMan;lmst;3;571
59892_LmstMan;lmst;4;1238
59892_LmstMan;lmst;6;565
59892_LmstMan;lmst;7;451
59892_LmstMan;lmst;8;642
59892_LmstMan;lmst;10;64
59892_LmstMan;lmst;11;586
59892_LmstMan;lmst;13;902
59892_LmstMan;lmst;14;1294
59892_LmstMan;lmst;15;686
59892_LmstMan;lmst;16;196
59892_LmstMan;lmst;17;772
59892_LmstMan;lmst;18;301
59892_LmstMan;lmst;19;604
59892_LmstMan;lmst;20;1100
59892_LmstMan;lmst;22;300
59892_LmstMan;lmst;23;885
59892_LmstMan;lmst;24;643
59892_LmstMan;lmst;25;827
59892_LmstMan;lmst;26;477
59892_LmstMan;lmst;27;312
59892_LmstMan;lmst;28;127
59892_LmstMan;lmst;31;391
59892_LmstMan;lmst;32;630
59892_LmstMan;lmst;33;851
59893_KtcGen;KtcAlgorithm;1;131
59893_KtcGen;KtcAlgorithm;2;136
59893_KtcGen;KtcAlgorithm;3;1079
59893_KtcGen;KtcAlgorithm;4;248
59893_KtcGen;KtcAlgorithm;6;1071
59893_KtcGen;KtcAlgorithm;7;129
59893_KtcGen;KtcAlgorithm;8;296
59893_KtcGen;KtcAlgorithm;10;594
59893_KtcGen;KtcAlgorithm;11;231
59893_KtcGen;KtcAlgorithm;13;976
59893_KtcGen;KtcAlgorithm;14;470
59893_KtcGen;KtcAlgorithm;15;450
59893_KtcGen;KtcAlgorithm;16;685
59893_KtcGen;KtcAlgorithm;17;456
59893_KtcGen;KtcAlgorithm;18;643
59893_KtcGen;KtcAlgorithm;19;511
59893_KtcGen;KtcAlgorithm;20;281
59893_KtcGen;KtcAlgorithm;22;891
59893_KtcGen;KtcAlgorithm;23;1188
59893_KtcGen;KtcAlgorithm;24;753
59893_KtcGen;KtcAlgorithm;25;768
59893_KtcGen;KtcAlgorithm;26;715
59893_KtcGen;KtcAlgorithm;27;571
59893_KtcGen;KtcAlgorithm;28;718
59893_KtcGen;KtcAlgorithm;31;382
59893_KtcGen;KtcAlgorithm;32;384
59893_KtcGen;KtcAlgorithm;33;625
59894_LStarKtcGen;LStarKtcAlgorithm;1;84075
59894_LStarKtcGen;LStarKtcAlgorithm;2;93078
59894_LStarKtcGen;LStarKtcAlgorithm;3;37608
59894_LStarKtcGen;LStarKtcAlgorithm;4;14924
59894_LStarKtcGen;LStarKtcAlgorithm;6;129821
59894_LStarKtcGen;LStarKtcAlgorithm;7;47393
59894_LStarKtcGen;LStarKtcAlgorithm;8;46662
59894_LStarKtcGen;LStarKtcAlgorithm;10;126037
59894_LStarKtcGen;LStarKtcAlgorithm;11;89141
59894_LStarKtcGen;LStarKtcAlgorithm;13;60761
59894_LStarKtcGen;LStarKtcAlgorithm;14;51239
59894_LStarKtcGen;LStarKtcAlgorithm;15;112518
59894_LStarKtcGen;LStarKtcAlgorithm;16;39948
59894_LStarKtcGen;LStarKtcAlgorithm;17;87371
59894_LStarKtcGen;LStarKtcAlgorithm;18;3968
59894_LStarKtcGen;LStarKtcAlgorithm;19;97137
59894_LStarKtcGen;LStarKtcAlgorithm;20;3145
59894_LStarKtcGen;LStarKtcAlgorithm;22;22553
59894_LStarKtcGen;LStarKtcAlgorithm;23;29848
59894_LStarKtcGen;LStarKtcAlgorithm;24;14313
59894_LStarKtcGen;LStarKtcAlgorithm;25;60029
59894_LStarKtcGen;LStarKtcAlgorithm;26;65796
59894_LStarKtcGen;LStarKtcAlgorithm;27;128540
59894_LStarKtcGen;LStarKtcAlgorithm;28;64606
59894_LStarKtcGen;LStarKtcAlgorithm;31;44892
59894_LStarKtcGen;LStarKtcAlgorithm;32;61950
59894_LStarKtcGen;LStarKtcAlgorithm;33;6409
59895_LmstGen;LmstAlgorithm;1;228
59895_LmstGen;LmstAlgorithm;2;16
59895_LmstGen;LmstAlgorithm;3;45
59895_LmstGen;LmstAlgorithm;4;539
59895_LmstGen;LmstAlgorithm;6;463
59895_LmstGen;LmstAlgorithm;7;171
59895_LmstGen;LmstAlgorithm;8;421
59895_LmstGen;LmstAlgorithm;10;782
59895_LmstGen;LmstAlgorithm;11;85
59895_LmstGen;LmstAlgorithm;13;542
59895_LmstGen;LmstAlgorithm;14;233
59895_LmstGen;LmstAlgorithm;15;207
59895_LmstGen;LmstAlgorithm;16;19
59895_LmstGen;LmstAlgorithm;17;99
59895_LmstGen;LmstAlgorithm;18;534
59895_LmstGen;LmstAlgorithm;19;125
59895_LmstGen;LmstAlgorithm;20;137
59895_LmstGen;LmstAlgorithm;22;171
59895_LmstGen;LmstAlgorithm;23;344
59895_LmstGen;LmstAlgorithm;24;1068
59895_LmstGen;LmstAlgorithm;25;1207
59895_LmstGen;LmstAlgorithm;26;1188
59895_LmstGen;LmstAlgorithm;27;28
59895_LmstGen;LmstAlgorithm;28;83
59895_LmstGen;LmstAlgorithm;31;350
59895_LmstGen;LmstAlgorithm;32;97
59895_LmstGen;LmstAlgorithm;33;568
59896_KtcMan;aktc;1;30
59896_KtcMan;aktc;2;30
59896_KtcMan;aktc;3;1299
59896_KtcMan;aktc;4;86
59896_KtcMan;aktc;6;154
59896_KtcMan;aktc;7;27
59896_KtcMan;aktc;8;57
59896_KtcMan;aktc;10;152
59896_KtcMan;aktc;13;173
59896_KtcMan;aktc;14;60
59896_KtcMan;aktc;15;146
59896_KtcMan;aktc;16;179
59896_KtcMan;aktc;17;120
59896_KtcMan;aktc;18;123
59896_KtcMan;aktc;19;173
59896_KtcMan;aktc;20;196
59896_KtcMan;aktc;22;137
59896_KtcMan;aktc;23;321
59896_KtcMan;aktc;24;141
59896_KtcMan;aktc;25;159
59896_KtcMan;aktc;26;233
59896_KtcMan;aktc;27;101
59896_KtcMan;aktc;28;157
59896_KtcMan;aktc;31;246
59896_KtcMan;aktc;32;84
59896_KtcMan;aktc;33;162
59897_LStarKtcMan;lktc;1;88
59897_LStarKtcMan;lktc;2;49
59897_LStarKtcMan;lktc;3;717
59897_LStarKtcMan;lktc;4;113
59897_LStarKtcMan;lktc;6;366
59897_LStarKtcMan;lktc;7;51
59897_LStarKtcMan;lktc;8;74
59897_LStarKtcMan;lktc;10;276
59897_LStarKtcMan;lktc;11;112
59897_LStarKtcMan;lktc;13;307
59897_LStarKtcMan;lktc;14;107
59897_LStarKtcMan;lktc;15;232
59897_LStarKtcMan;lktc;16;371
59897_LStarKtcMan;lktc;17;181
59897_LStarKtcMan;lktc;18;272
59897_LStarKtcMan;lktc;19;241
59897_LStarKtcMan;lktc;20;557
59897_LStarKtcMan;lktc;22;276
59897_LStarKtcMan;lktc;23;1123
59897_LStarKtcMan;lktc;24;333
59897_LStarKtcMan;lktc;25;292
59897_LStarKtcMan;lktc;26;345
59897_LStarKtcMan;lktc;27;188
59897_LStarKtcMan;lktc;28;446
59897_LStarKtcMan;lktc;31;396
59897_LStarKtcMan;lktc;32;93
59897_LStarKtcMan;lktc;33;229
59898_LmstMan;lmst;1;619
59898_LmstMan;lmst;2;503
59898_LmstMan;lmst;3;499
59898_LmstMan;lmst;4;1273
59898_LmstMan;lmst;6;625
59898_LmstMan;lmst;7;322
59898_LmstMan;lmst;8;624
59898_LmstMan;lmst;10;308
59898_LmstMan;lmst;11;623
59898_LmstMan;lmst;13;854
59898_LmstMan;lmst;14;547
59898_LmstMan;lmst;15;510
59898_LmstMan;lmst;16;88
59898_LmstMan;lmst;17;922
59898_LmstMan;lmst;18;160
59898_LmstMan;lmst;19;924
59898_LmstMan;lmst;20;434
59898_LmstMan;lmst;22;167
59898_LmstMan;lmst;23;1027
59898_LmstMan;lmst;24;715
59898_LmstMan;lmst;25;795
59898_LmstMan;lmst;26;197
59898_LmstMan;lmst;27;919
59898_LmstMan;lmst;28;498
59898_LmstMan;lmst;31;1189
59898_LmstMan;lmst;32;491
59898_LmstMan;lmst;33;1051
59899_KtcGen;KtcAlgorithm;1;192
59899_KtcGen;KtcAlgorithm;2;196
59899_KtcGen;KtcAlgorithm;3;363
59899_KtcGen;KtcAlgorithm;4;419
59899_KtcGen;KtcAlgorithm;6;716
59899_KtcGen;KtcAlgorithm;7;99
59899_KtcGen;KtcAlgorithm;8;392
59899_KtcGen;KtcAlgorithm;10;586
59899_KtcGen;KtcAlgorithm;11;263
59899_KtcGen;KtcAlgorithm;13;1077
59899_KtcGen;KtcAlgorithm;14;340
59899_KtcGen;KtcAlgorithm;15;469
59899_KtcGen;KtcAlgorithm;16;705
59899_KtcGen;KtcAlgorithm;17;621
59899_KtcGen;KtcAlgorithm;18;1296
59899_KtcGen;KtcAlgorithm;19;509
59899_KtcGen;KtcAlgorithm;20;355
59899_KtcGen;KtcAlgorithm;22;793
59899_KtcGen;KtcAlgorithm;23;565
59899_KtcGen;KtcAlgorithm;24;609
59899_KtcGen;KtcAlgorithm;25;871
59899_KtcGen;KtcAlgorithm;26;757
59899_KtcGen;KtcAlgorithm;27;645
59899_KtcGen;KtcAlgorithm;28;146
59899_KtcGen;KtcAlgorithm;31;448
59899_KtcGen;KtcAlgorithm;32;258
59899_KtcGen;KtcAlgorithm;33;1310
59900_LStarKtcGen;LStarKtcAlgorithm;1;116149
59900_LStarKtcGen;LStarKtcAlgorithm;2;19776
59900_LStarKtcGen;LStarKtcAlgorithm;3;130126
59900_LStarKtcGen;LStarKtcAlgorithm;4;121552
59900_LStarKtcGen;LStarKtcAlgorithm;6;79869
59900_LStarKtcGen;LStarKtcAlgorithm;7;49743
59900_LStarKtcGen;LStarKtcAlgorithm;8;124849
59900_LStarKtcGen;LStarKtcAlgorithm;10;5157
59900_LStarKtcGen;LStarKtcAlgorithm;11;79711
59900_LStarKtcGen;LStarKtcAlgorithm;13;104983
59900_LStarKtcGen;LStarKtcAlgorithm;14;125091
59900_LStarKtcGen;LStarKtcAlgorithm;15;16665
59900_LStarKtcGen;LStarKtcAlgorithm;16;78861
59900_LStarKtcGen;LStarKtcAlgorithm;17;93109
59900_LStarKtcGen;LStarKtcAlgorithm;18;53505
59900_LStarKtcGen;LStarKtcAlgorithm;19;63876
59900_LStarKtcGen;LStarKtcAlgorithm;20;51058
59900_LStarKtcGen;LStarKtcAlgorithm;22;43036
59900_LStarKtcGen;LStarKtcAlgorithm;23;44954
59900_LStarKtcGen;LStarKtcAlgorithm;24;96163
59900_LStarKtcGen;LStarKtcAlgorithm;25;110201
59900_LStarKtcGen;LStarKtcAlgorithm;26;40744
59900_LStarKtcGen;LStarKtcAlgorithm;27;53470
59900_LStarKtcGen;LStarKtcAlgorithm;28;25119
59900_LStarKtcGen;LStarKtcAlgorithm;31;59635
59900_LStarKtcGen;LStarKtcAlgorithm;32;20966
59900_LStarKtcGen;LStarKtcAlgorithm;33;96317
59904_LmstGen;LmstAlgorithm;1;1006
59904_LmstGen;LmstAlgorithm;2;288
59904_LmstGen;LmstAlgorithm;3;241
59904_LmstGen;LmstAlgorithm;4;684
59904_LmstGen;LmstAlgorithm;6;827
59904_LmstGen;LmstAlgorithm;7;27
59904_LmstGen;LmstAlgorithm;8;346
59904_LmstGen;LmstAlgorithm;10;723
59904_LmstGen;LmstAlgorithm;11;1726
59904_LmstGen;LmstAlgorithm;13;20
59904_LmstGen;LmstAlgorithm;14;375
59904_LmstGen;LmstAlgorithm;15;1231
59904_LmstGen;LmstAlgorithm;16;326
59904_LmstGen;LmstAlgorithm;17;159
59904_LmstGen;LmstAlgorithm;18;1279
59904_LmstGen;LmstAlgorithm;19;471
59904_LmstGen;LmstAlgorithm;20;294
59904_LmstGen;LmstAlgorithm;22;205
59904_LmstGen;LmstAlgorithm;23;210
59904_LmstGen;LmstAlgorithm;24;249
59904_LmstGen;LmstAlgorithm;25;1216
59904_LmstGen;LmstAlgorithm;26;1225
59904_LmstGen;LmstAlgorithm;27;941
59904_LmstGen;LmstAlgorithm;28;571
59904_LmstGen;LmstAlgorithm;31;864
59904_LmstGen;LmstAlgorithm;32;700
59904_LmstGen;LmstAlgorithm;33;148
59905_KtcMan;aktc;1;41
59905_KtcMan;aktc;2;32
59905_KtcMan;aktc;3;1419
59905_KtcMan;aktc;4;81
59905_KtcMan;aktc;6;113
59905_KtcMan;aktc;7;21
59905_KtcMan;aktc;8;60
59905_KtcMan;aktc;10;143
59905_KtcMan;aktc;11;42
59905_KtcMan;aktc;13;157
59905_KtcMan;aktc;14;64
59905_KtcMan;aktc;15;366
59905_KtcMan;aktc;16;185
59905_KtcMan;aktc;17;92
59905_KtcMan;aktc;18;152
59905_KtcMan;aktc;19;101
59905_KtcMan;aktc;20;425
59905_KtcMan;aktc;22;162
59905_KtcMan;aktc;23;420
59905_KtcMan;aktc;24;75
59905_KtcMan;aktc;25;179
59905_KtcMan;aktc;26;267
59905_KtcMan;aktc;27;89
59905_KtcMan;aktc;28;118
59905_KtcMan;aktc;31;250
59905_KtcMan;aktc;32;79
59905_KtcMan;aktc;33;83
59906_LStarKtcMan;lktc;1;81
59906_LStarKtcMan;lktc;2;46
59906_LStarKtcMan;lktc;3;895
59906_LStarKtcMan;lktc;4;113
59906_LStarKtcMan;lktc;6;274
59906_LStarKtcMan;lktc;7;119
59906_LStarKtcMan;lktc;8;71
59906_LStarKtcMan;lktc;10;200
59906_LStarKtcMan;lktc;11;111
59906_LStarKtcMan;lktc;13;238
59906_LStarKtcMan;lktc;14;108
59906_LStarKtcMan;lktc;15;222
59906_LStarKtcMan;lktc;16;274
59906_LStarKtcMan;lktc;17;130
59906_LStarKtcMan;lktc;18;322
59906_LStarKtcMan;lktc;19;183
59906_LStarKtcMan;lktc;20;1281
59906_LStarKtcMan;lktc;22;263
59906_LStarKtcMan;lktc;23;1157
59906_LStarKtcMan;lktc;24;136
59906_LStarKtcMan;lktc;25;290
59906_LStarKtcMan;lktc;26;412
59906_LStarKtcMan;lktc;27;186
59906_LStarKtcMan;lktc;28;546
59906_LStarKtcMan;lktc;31;377
59906_LStarKtcMan;lktc;32;53
59906_LStarKtcMan;lktc;33;155
59907_LmstMan;lmst;1;529
59907_LmstMan;lmst;2;372
59907_LmstMan;lmst;3;853
59907_LmstMan;lmst;4;1289
59907_LmstMan;lmst;6;688
59907_LmstMan;lmst;7;294
59907_LmstMan;lmst;8;548
59907_LmstMan;lmst;10;76
59907_LmstMan;lmst;11;519
59907_LmstMan;lmst;13;691
59907_LmstMan;lmst;14;405
59907_LmstMan;lmst;15;261
59907_LmstMan;lmst;16;446
59907_LmstMan;lmst;17;921
59907_LmstMan;lmst;18;215
59907_LmstMan;lmst;19;972
59907_LmstMan;lmst;20;190
59907_LmstMan;lmst;22;382
59907_LmstMan;lmst;23;621
59907_LmstMan;lmst;24;800
59907_LmstMan;lmst;25;724
59907_LmstMan;lmst;26;179
59907_LmstMan;lmst;27;1158
59907_LmstMan;lmst;28;73
59907_LmstMan;lmst;31;1191
59907_LmstMan;lmst;32;730
59907_LmstMan;lmst;33;1125
59908_KtcGen;KtcAlgorithm;1;153
59908_KtcGen;KtcAlgorithm;2;213
59908_KtcGen;KtcAlgorithm;3;213
59908_KtcGen;KtcAlgorithm;4;360
59908_KtcGen;KtcAlgorithm;6;782
59908_KtcGen;KtcAlgorithm;7;106
59908_KtcGen;KtcAlgorithm;8;364
59908_KtcGen;KtcAlgorithm;10;508
59908_KtcGen;KtcAlgorithm;11;265
59908_KtcGen;KtcAlgorithm;13;804
59908_KtcGen;KtcAlgorithm;14;352
59908_KtcGen;KtcAlgorithm;15;678
59908_KtcGen;KtcAlgorithm;16;385
59908_KtcGen;KtcAlgorithm;17;346
59908_KtcGen;KtcAlgorithm;18;1321
59908_KtcGen;KtcAlgorithm;19;482
59908_KtcGen;KtcAlgorithm;20;624
59908_KtcGen;KtcAlgorithm;22;971
59908_KtcGen;KtcAlgorithm;23;214
59908_KtcGen;KtcAlgorithm;24;842
59908_KtcGen;KtcAlgorithm;25;931
59908_KtcGen;KtcAlgorithm;26;1049
59908_KtcGen;KtcAlgorithm;27;622
59908_KtcGen;KtcAlgorithm;28;342
59908_KtcGen;KtcAlgorithm;31;1151
59908_KtcGen;KtcAlgorithm;32;243
59908_KtcGen;KtcAlgorithm;33;643
59909_LStarKtcGen;LStarKtcAlgorithm;1;102569
59909_LStarKtcGen;LStarKtcAlgorithm;2;29969
59909_LStarKtcGen;LStarKtcAlgorithm;3;113531
59909_LStarKtcGen;LStarKtcAlgorithm;4;71320
59909_LStarKtcGen;LStarKtcAlgorithm;6;39368
59909_LStarKtcGen;LStarKtcAlgorithm;7;49530
59909_LStarKtcGen;LStarKtcAlgorithm;8;62532
59909_LStarKtcGen;LStarKtcAlgorithm;10;29848
59909_LStarKtcGen;LStarKtcAlgorithm;11;97442
59909_LStarKtcGen;LStarKtcAlgorithm;13;64516
59909_LStarKtcGen;LStarKtcAlgorithm;14;49560
59909_LStarKtcGen;LStarKtcAlgorithm;15;18405
59909_LStarKtcGen;LStarKtcAlgorithm;16;115722
59909_LStarKtcGen;LStarKtcAlgorithm;17;125183
59909_LStarKtcGen;LStarKtcAlgorithm;18;19867
59909_LStarKtcGen;LStarKtcAlgorithm;19;9461
59909_LStarKtcGen;LStarKtcAlgorithm;20;58352
59909_LStarKtcGen;LStarKtcAlgorithm;22;85573
59909_LStarKtcGen;LStarKtcAlgorithm;23;105261
59909_LStarKtcGen;LStarKtcAlgorithm;24;113588
59909_LStarKtcGen;LStarKtcAlgorithm;25;73456
59909_LStarKtcGen;LStarKtcAlgorithm;26;80506
59909_LStarKtcGen;LStarKtcAlgorithm;27;5066
59909_LStarKtcGen;LStarKtcAlgorithm;28;122744
59909_LStarKtcGen;LStarKtcAlgorithm;31;52613
59909_LStarKtcGen;LStarKtcAlgorithm;32;130187
59909_LStarKtcGen;LStarKtcAlgorithm;33;42359
59910_LmstGen;LmstAlgorithm;1;243
59910_LmstGen;LmstAlgorithm;2;585
59910_LmstGen;LmstAlgorithm;3;1114
59910_LmstGen;LmstAlgorithm;4;1164
59910_LmstGen;LmstAlgorithm;6;1037
59910_LmstGen;LmstAlgorithm;7;549
59910_LmstGen;LmstAlgorithm;8;877
59910_LmstGen;LmstAlgorithm;10;340
59910_LmstGen;LmstAlgorithm;11;601
59910_LmstGen;LmstAlgorithm;13;797
59910_LmstGen;LmstAlgorithm;14;778
59910_LmstGen;LmstAlgorithm;15;877
59910_LmstGen;LmstAlgorithm;16;628
59910_LmstGen;LmstAlgorithm;17;105
59910_LmstGen;LmstAlgorithm;18;346
59910_LmstGen;LmstAlgorithm;19;432
59910_LmstGen;LmstAlgorithm;20;734
59910_LmstGen;LmstAlgorithm;22;428
59910_LmstGen;LmstAlgorithm;23;340
59910_LmstGen;LmstAlgorithm;24;1052
59910_LmstGen;LmstAlgorithm;25;634
59910_LmstGen;LmstAlgorithm;26;248
59910_LmstGen;LmstAlgorithm;27;297
59910_LmstGen;LmstAlgorithm;28;1146
59910_LmstGen;LmstAlgorithm;31;1285
59910_LmstGen;LmstAlgorithm;32;822
59910_LmstGen;LmstAlgorithm;33;67
59911_KtcMan;aktc;1;35
59911_KtcMan;aktc;2;43
59911_KtcMan;aktc;3;1423
59911_KtcMan;aktc;4;82
59911_KtcMan;aktc;6;164
59911_KtcMan;aktc;7;25
59911_KtcMan;aktc;8;60
59911_KtcMan;aktc;10;128
59911_KtcMan;aktc;11;57
59911_KtcMan;aktc;13;78
59911_KtcMan;aktc;14;84
59911_KtcMan;aktc;15;206
59911_KtcMan;aktc;16;137
59911_KtcMan;aktc;17;97
59911_KtcMan;aktc;18;192
59911_KtcMan;aktc;19;129
59911_KtcMan;aktc;20;490
59911_KtcMan;aktc;22;165
59911_KtcMan;aktc;23;300
59911_KtcMan;aktc;24;202
59911_KtcMan;aktc;25;199
59911_KtcMan;aktc;26;213
59911_KtcMan;aktc;27;75
59911_KtcMan;aktc;28;276
59911_KtcMan;aktc;31;155
59911_KtcMan;aktc;32;75
59911_KtcMan;aktc;33;87
59912_LStarKtcMan;lktc;1;100
59912_LStarKtcMan;lktc;2;57
59912_LStarKtcMan;lktc;3;1304
59912_LStarKtcMan;lktc;4;82
59912_LStarKtcMan;lktc;6;114
59912_LStarKtcMan;lktc;7;78
59912_LStarKtcMan;lktc;8;72
59912_LStarKtcMan;lktc;10;185
59912_LStarKtcMan;lktc;11;84
59912_LStarKtcMan;lktc;13;258
59912_LStarKtcMan;lktc;14;65
59912_LStarKtcMan;lktc;15;297
59912_LStarKtcMan;lktc;16;116
59912_LStarKtcMan;lktc;17;173
59912_LStarKtcMan;lktc;18;255
59912_LStarKtcMan;lktc;19;141
59912_LStarKtcMan;lktc;20;452
59912_LStarKtcMan;lktc;22;156
59912_LStarKtcMan;lktc;23;409
59912_LStarKtcMan;lktc;24;238
59912_LStarKtcMan;lktc;25;275
59912_LStarKtcMan;lktc;26;273
59912_LStarKtcMan;lktc;27;99
59912_LStarKtcMan;lktc;28;303
59912_LStarKtcMan;lktc;31;224
59912_LStarKtcMan;lktc;32;50
59912_LStarKtcMan;lktc;33;155
59913_LmstMan;lmst;1;623
59913_LmstMan;lmst;2;624
59913_LmstMan;lmst;3;689
59913_LmstMan;lmst;4;1232
59913_LmstMan;lmst;6;22
59913_LmstMan;lmst;7;312
59913_LmstMan;lmst;8;628
59913_LmstMan;lmst;10;578
59913_LmstMan;lmst;11;543
59913_LmstMan;lmst;13;739
59913_LmstMan;lmst;14;312
59913_LmstMan;lmst;15;181
59913_LmstMan;lmst;16;495
59913_LmstMan;lmst;17;759
59913_LmstMan;lmst;18;271
59913_LmstMan;lmst;19;375
59913_LmstMan;lmst;20;662
59913_LmstMan;lmst;22;227
59913_LmstMan;lmst;23;619
59913_LmstMan;lmst;24;620
59913_LmstMan;lmst;25;603
59913_LmstMan;lmst;26;197
59913_LmstMan;lmst;27;1026
59913_LmstMan;lmst;28;1106
59913_LmstMan;lmst;31;1176
59913_LmstMan;lmst;32;513
59913_LmstMan;lmst;33;934
59914_KtcGen;KtcAlgorithm;1;109
59914_KtcGen;KtcAlgorithm;2;228
59914_KtcGen;KtcAlgorithm;3;856
59914_KtcGen;KtcAlgorithm;4;301
59914_KtcGen;KtcAlgorithm;6;841
59914_KtcGen;KtcAlgorithm;7;99
59914_KtcGen;KtcAlgorithm;8;396
59914_KtcGen;KtcAlgorithm;10;416
59914_KtcGen;KtcAlgorithm;11;350
59914_KtcGen;KtcAlgorithm;13;701
59914_KtcGen;KtcAlgorithm;14;227
59914_KtcGen;KtcAlgorithm;15;1226
59914_KtcGen;KtcAlgorithm;16;626
59914_KtcGen;KtcAlgorithm;17;449
59914_KtcGen;KtcAlgorithm;18;984
59914_KtcGen;KtcAlgorithm;19;1024
59914_KtcGen;KtcAlgorithm;20;733
59914_KtcGen;KtcAlgorithm;22;897
59914_KtcGen;KtcAlgorithm;23;52
59914_KtcGen;KtcAlgorithm;24;1110
59914_KtcGen;KtcAlgorithm;25;987
59914_KtcGen;KtcAlgorithm;26;978
59914_KtcGen;KtcAlgorithm;27;770
59914_KtcGen;KtcAlgorithm;28;583
59914_KtcGen;KtcAlgorithm;31;988
59914_KtcGen;KtcAlgorithm;32;284
59914_KtcGen;KtcAlgorithm;33;1010
59915_LStarKtcGen;LStarKtcAlgorithm;1;102325
59915_LStarKtcGen;LStarKtcAlgorithm;2;78675
59915_LStarKtcGen;LStarKtcAlgorithm;3;6844
59915_LStarKtcGen;LStarKtcAlgorithm;4;102082
